height,sigusd_balance_raw
831464,9999902123598
831459,9999902123552
831447,9999902168792
831416,9999902216802
831414,9999902216756
831368,9999902261718
831158,9999902261818
831140,9999897261818
831076,9999897306579
831051,9999897331240
831045,9999897402860
831016,9999897471902
831004,9999897545069
830954,9999897573751
830942,9999897574751
830920,9999897774751
830919,9999897776904
830902,9999897796952
830885,9999897797752
830875,9999897865106
830871,9999897934292
830869,9999897934249
830863,9999897976441
830861,9999898018368
830859,9999898018303
830664,9999898060102
830631,9999898425102
830629,9999898446652
830612,9999913446652
830612,9999913446652
830605,9999914046652
830602,9999914046595
830602,9999914046595
830596,9999914130516
830590,9999914172027
830588,9999914171984
830575,9999914213268
830394,9999914264621
830384,9999914303988
830371,9999914374245
830365,9999914440163
830344,9999914505758
830338,9999914552997
830071,9999914625467
830071,9999914625467
830045,9999915025467
830035,9999915077443
830030,9999915141994
830027,9999915249681
829887,9999915310137
829885,9999915272182
829850,9999915242437
829807,9999914902081
829703,9999914845147
829634,9999914363993
829630,9999914453993
829617,9999914493993
829346,9999914693993
829333,9999914493975
829329,9999914303975
829327,9999908403975
829154,9999908393975
829002,9999908395975
828999,9999908427319
828656,9999908518519
828503,9999908518619
828000,9999908318619
827834,9999908325119
827827,9999908355179
827815,9999908415165
827812,9999908459934
827153,9999908359934
826958,9999908159934
826743,9999908113834
826729,9999908114150
826519,9999908314150
826516,9999908374902
826514,9999908436990
826506,9999908469065
826495,9999908498331
826493,9999908530187
826478,9999908570635
826475,9999908602403
826453,9999908631383
826348,9999908652248
826346,9999908652240
826335,9999908683879
826333,9999908683870
826316,9999908715401
826313,9999908816203
826300,9999908961806
826272,9999908974669
826270,9999909002124
826268,9999909002114
826237,9999909033869
826226,9999909063614
826217,9999908613614
826064,9999908513614
825805,9999908131672
825804,9999908119593
825556,9999908082325
825541,9999908013100
825537,9999907889500
825526,9999907864823
825524,9999907717918
825475,9999907705358
825457,9999907612258
825415,9999907402258
825414,9999907371749
825399,9999907288508
825391,9999906965528
825314,9999906946994
825169,9999906934833
825106,9999906924833
825088,9999906714233
825067,9999906687266
825025,9999906393403
824663,9999894693403
824661,9999894726315
824654,9999894797511
824646,9999894837443
824644,9999894937762
824637,9999895038081
824620,9999896038081
824618,9999896075408
824608,9999896635314
824606,9999896657479
824602,9999896857501
824556,9999896874503
824522,9999896497103
824514,9999896875103
824316,9999896920779
824153,9999902130779
824124,9999902162980
824118,9999903162980
824116,9999903262980
824107,9999903562980
824094,9999903684660
824080,9999903752370
824079,9999903757370
824046,9999903857370
824046,9999903857370
824045,9999903867170
824044,9999904077170
824042,9999904077163
824035,9999904112510
824030,9999904147759
824028,9999904147753
824024,9999904182726
824022,9999904182719
824019,9999904217658
824000,9999904218658
823836,9999904219658
823759,9999904196483
823655,9999904229135
823642,9999904229435
823640,9999904249845
823639,9999904269845
823628,9999904326279
823612,9999904348118
823537,9999903085618
823532,9999902085618
823524,9999898085618
823505,9999898113518
823382,9999898115518
823048,9999898136868
823001,9999898136968
822835,9999898137968
822713,9999891637968
822646,9999891594078
822632,9999891494078
822616,9999891477340
822610,9999891454477
822546,9999891416274
822531,9999891391760
822500,9999891350278
821832,9999891113628
821819,9999891065682
821811,9999890960130
821811,9999890960130
821811,9999890960130
821805,9999890300793
821796,9999890238991
821790,9999890188751
821784,9999890127880
821778,9999890018967
821716,9999889897191
821496,9999889682191
821326,9999889299017
821318,9999889566017
821315,9999889671017
821315,9999889671017
821296,9999889816692
821202,9999889837351
821200,9999889837319
821198,9999889872739
821185,9999889905815
821152,9999889934705
821126,9999889973105
821124,9999889810105
821110,9999889772105
821108,9999889772073
821106,9999889794123
821098,9999889826481
821095,9999889826450
821046,9999889858705
821043,9999889888716
821040,9999889925056
821040,9999889925056
821040,9999889925056
819406,9999890756160
819273,9999890456160
819264,9999890956160
819233,9999890995509
819231,9999890995349
819231,9999890995349
819231,9999890995349
819231,9999890995349
819231,9999890995349
819229,9999891156614
819070,9999891346682
819061,9999891380118
819039,9999891410358
818854,9999891575358
818722,9999891465604
818679,9999891487560
818447,9999891537560
818439,9999893537560
818437,9999895537560
818431,9999897537560
818120,9999897587560
818107,9999897613836
818105,9999897866309
818067,9999897979430
818065,9999898115510
818063,9999898196150
818060,9999898216310
817890,9999898366310
817888,9999898366224
817886,9999898499038
817876,9999898533260
817874,9999898533175
817872,9999898564070
817855,9999898598145
817853,9999898598101
817791,9999898632063
817789,9999898665613
817770,9999898700998
817768,9999898727878
817766,9999898773151
817558,9999898803333
817459,9999898805533
817426,9999898805333
817423,9999898805533
817418,9999898915533
817403,9999898953533
817401,9999898953475
817397,9999898987355
817176,9999899110939
817171,9999899213048
817154,9999899354684
817152,9999899354664
817122,9999899387645
816985,9999899399428
816763,9999899451704
816760,9999899439151
816712,9999899429151
816707,9999899374232
816701,9999899335484
816674,9999899322040
816667,9999899275581
816627,9999899197190
816602,9999899360190
816578,9999898903017
816574,9999899203017
816572,9999899404657
816570,9999899931943
816568,9999899961676
816565,9999900261676
816563,9999900555716
816561,9999900555640
816558,9999900583063
816558,9999900583063
816555,9999900642591
816549,9999901242591
816543,9999901349760
816540,9999901499760
816536,9999901781304
816534,9999901929144
816532,9999902078524
816304,9999902203264
816295,9999902218264
816171,9999902228264
816135,9999902245456
816133,9999902227564
816118,9999902171264
815968,9999902141325
815554,9999902341325
815359,9999903841325
815348,9999903851325
815344,9999903929580
815296,9999903944580
815211,9999903993400
815207,9999904323400
815142,9999904393400
815119,9999904552560
815057,9999904752560
815037,9999904783790
815014,9999904883790
815000,9999904944827
814995,9999905009036
814988,9999905067750
814854,9999905141642
814848,9999905241642
814848,9999905241642
814841,9999905364364
814834,9999905423504
814824,9999905482354
814822,9999905509125
814822,9999905509125
814801,9999905553415
814780,9999905609962
814778,9999905709962
814763,9999905751337
814761,9999905772999
814761,9999905772999
814761,9999905772999
814761,9999905772999
814761,9999905772999
814761,9999905772999
814760,9999905937687
814760,9999905937687
814753,9999905989966
814747,9999908336266
814744,9999908394873
814744,9999908394873
814740,9999908515931
814738,9999908541984
814732,9999908567941
814728,9999908599600
814725,9999908664266
814718,9999908728932
814713,9999908786966
814713,9999908786966
814706,9999908870639
814649,9999908903477
814636,9999908973279
814636,9999908973279
814620,9999908957164
814620,9999908957164
814605,9999909013431
814605,9999909013431
814597,9999909094521
814552,9999909115870
814552,9999909115870
814547,9999909206028
814533,9999909226267
814529,9999909260835
814529,9999909260835
814525,9999909314481
814520,9999909334712
814520,9999909334712
814513,9999909429817
814513,9999909429817
814510,9999909469855
814488,9999909483721
814487,9999909540634
814487,9999909540634
814476,9999909626304
814474,9999909670123
814448,9999909713474
814442,9999909828784
814435,9999909861534
814435,9999909861534
814430,9999909939442
814425,9999909993021
814420,9999910048010
814405,9999909598010
814404,9999909647118
814391,9999909687118
814387,9999909837118
814309,9999909854410
814303,9999909911569
814273,9999909922151
814257,9999909959111
814244,9999909984111
813473,9999910104865
813331,9999910140114
813322,9999910008595
813309,9999910240950
813162,9999910599450
812949,9999910147450
812928,9999910199450
812925,9999910399450
812768,9999910599450
812765,9999910200582
812361,9999910210782
812272,9999910211282
812003,9999910211382
812002,9999910307934
811863,9999910404534
811284,9999910647424
809907,9999908362424
809811,9999909272424
809781,9999909268962
809457,9999909088962
809405,9999908602534
809103,9999908582793
808952,9999908982793
808935,9999908882793
808797,9999908847319
808766,9999908689419
808752,9999908619837
808662,9999908517888
807369,9999908507888
807164,9999908512888
807158,9999908700888
807140,9999909870888
807093,9999910510888
806984,9999910390888
806887,9999910390700
806665,9999910179339
806503,9999910180839
806497,9999910340839
806483,9999910790839
806434,9999911918839
806409,9999912126839
806257,9999912381839
806095,9999912593200
806083,9999912743200
806079,9999913383200
806062,9999914353200
806056,9999914495990
806033,9999914615990
806020,9999914955990
805606,9999915253090
805426,9999915263090
805205,9999920203090
805190,9999920703090
805101,9999921203090
805096,9999921213090
805086,9999921244845
805036,9999921428545
805036,9999921428545
805020,9999921470852
804901,9999921503402
804855,9999921549627
804849,9999921595637
804082,9999921612677
804029,9999921630272
803701,9999921544574
803694,9999921590563
803673,9999921646728
803641,9999921692268
803615,9999921748918
803610,9999921795493
803585,9999921855493
803578,9999921902873
803566,9999921950022
802929,9999921977561
802861,9999921940114
802837,9999920780114
802380,9999920780214
802335,9999920745354
802289,9999920735354
802289,9999920735354
802262,9999920628649
802254,9999920208649
801913,9999920140809
801623,9999919943483
801101,9999920063483
800970,9999920108803
800966,9999920208803
800902,9999920408803
800858,9999920521688
800851,9999920566418
800848,9999920596118
800169,9999920606118
800156,9999920645310
800148,9999920661310
800142,9999920706254
800135,9999920749984
800122,9999920797455
798511,9999920811233
798497,9999920862494
798479,9999920903113
798468,9999920917213
798435,9999920956676
798388,9999920995011
798145,9999921019310
797628,9999921060010
797020,9999921073520
797015,9999921066385
796989,9999921049989
796989,9999921049989
796966,9999920849353
796961,9999920797658
796883,9999920617658
796815,9999920573335
796800,9999920555137
796727,9999920538107
796727,9999920538107
796407,9999919835705
796374,9999919797030
796356,9999918364181
795255,9999917985715
794823,9999917971005
794768,9999917763983
794184,9999917569301
793276,9999916569301
793264,9999916499301
793234,9999916407501
793223,9999916264963
793218,9999916230069
793205,9999916132447
792871,9999916068492
792409,9999915958491
792068,9999915840155
792044,9999915679655
791944,9999915578298
791943,9999915297387
791859,9999915118662
791789,9999914943926
791788,9999914914828
791653,9999914764289
791524,9999914646007
791104,9999914576080
791029,9999914499907
791006,9999914454108
790832,9999914419763
790815,9999914397559
790690,9999914375312
790611,9999914337927
790452,9999914287927
790348,9999914276848
790178,9999914262347
789999,9999914226747
789954,9999914176899
789624,9999914116633
789611,9999913986394
789265,9999913835042
789050,9999913790951
789046,9999913675236
788941,9999913523308
788523,9999913402808
788500,9999913315483
788449,9999913305483
788413,9999913256366
788251,9999913245753
787705,9999913208858
784670,9999912907858
784636,9999913022858
784636,9999913022858
784628,9999913055256
784596,9999913105256
784593,9999913118450
784593,9999913118450
784589,9999913150513
784583,9999913166756
784582,9999913182649
784582,9999913182649
784573,9999913214232
784573,9999913214232
784573,9999913214232
784561,9999913260943
784561,9999913260943
784445,9999913291657
784404,9999913312002
784404,9999913312002
784393,9999913342367
784389,9999913357437
784385,9999913462437
784385,9999913462437
784385,9999913462437
784385,9999913462437
784385,9999913462437
784385,9999913462437
784385,9999913462437
784385,9999913462437
784309,9999913579976
784309,9999913579976
784305,9999913608269
784239,9999913808269
784230,9999913821769
784080,9999913823769
783675,9999913684840
783675,9999913684840
783673,9999913544840
783673,9999913544840
783561,9999913319840
783528,9999913285781
783472,9999913210821
783325,9999913116329
783323,9999913108064
783316,9999913012241
783133,9999912912241
782765,9999912901409
782472,9999912863339
780806,9999912832089
780803,9999912981786
780800,9999912995859
780795,9999912996859
780533,9999913286859
780165,9999913276859
780163,9999913150059
780080,9999912950371
780021,9999912787788
780018,9999912600156
779240,9999912438949
779032,9999912411152
778926,9999912413152
778926,9999912413152
778329,9999912325430
778084,9999912315430
778049,9999912062439
777467,9999911911939
777230,9999911901939
777227,9999911893939
777113,9999911892939
777094,9999911511534
777087,9999911491461
776974,9999911439866
776513,9999911232088
776226,9999910777792
775955,9999910765451
775898,9999910765260
775786,9999910678012
775244,9999909969080
775113,9999909746642
773616,9999909246642
773607,9999909245661
773511,9999909244680
773270,9999909192337
773260,9999909088045
771900,9999908968470
771888,9999908967496
771625,9999908966498
771622,9999908413494
771537,9999907962520
771457,9999907634778
771452,9999907041385
771210,9999907005385
770858,9999906970385
770839,9999906920385
770834,9999906637578
770814,9999906587578
770791,9999906577578
770791,9999906577578
770204,9999906368057
770117,9999906032305
770032,9999905638547
770030,9999905614749
769934,9999905526613
769918,9999905336083
769860,9999905313583
769801,9999905215706
769774,9999905126977
769727,9999905019841
769321,9999904617406
769251,9999904463194
769065,9999904327061
768925,9999904306334
768682,9999904277068
768410,9999903984719
768410,9999903984719
768397,9999903876075
768135,9999903622938
768076,9999903608170
767902,9999903306620
767860,9999903147843
760852,9999902212104
760578,9999901831304
759848,9999901821304
758286,9999901246661
758089,9999900823885
757877,9999900666988
757329,9999900586811
756672,9999900556072
756074,9999900551000
754087,9999900550500
753958,9999900550286
753864,9999899526049
753593,9999898674510
753533,9999898580571
753275,9999898511879
753221,9999898461102
753218,9999898432325
753133,9999898252325
753131,9999898250468
753128,9999898210468
753106,9999898190468
752855,9999898180468
752744,9999897828383
752619,9999897751447
750484,9999897750447
749348,9999877750447
748910,9999875816014
748612,9999875699226
748403,9999875669526
748397,9999875598467
748390,9999875299369
748386,9999874829694
748195,9999874746147
748005,9999874246147
747969,9999873967826
747951,9999873263533
747829,9999872839163
747826,9999872751475
747777,9999872651410
747502,9999872324175
746292,9999871054091
746279,9999869054091
746275,9999869034091
746031,9999868589736
746025,9999868444666
745820,9999867810198
745815,9999867513516
740726,9999867503516
739563,9999867503416
738221,9999866843416
738100,9999866247505
738036,9999866216824
737986,9999865568563
737909,9999865166241
737468,9999865116241
737400,9999865030967
736844,9999864999218
736786,9999864867388
736740,9999864846762
736708,9999864799605
736690,9999864627231
736615,9999864421345
736150,9999864315254
735788,9999864124870
735787,9999863176044
735778,9999862613418
735318,9999862107444
735310,9999862107244
735306,9999862195377
735305,9999862260553
735305,9999862260553
735304,9999862390151
735304,9999862390151
735090,9999862517699
734281,9999864317699
734208,9999864718395
734141,9999864782525
734138,9999864846244
734135,9999864935098
734130,9999864998575
733797,9999865087368
733788,9999865487368
733748,9999865654109
733670,9999865653909
733546,9999865654009
733366,9999865673825
733366,9999865673825
733234,9999865856666
733228,9999865856606
733072,9999865856656
733069,9999865982132
733043,9999866051132
732762,9999866109191
732750,9999866176883
732638,9999866244384
732636,9999866337604
732632,9999866404498
732629,9999866497307
732484,9999866563920
732302,9999866564420
732289,9999866584376
732277,9999858584376
731802,9999858654131
731053,9999849879131
730999,9999849844987
730998,9999849261287
730981,9999848675121
730973,9999848514182
730859,9999848294438
730460,9999846294438
730439,9999846050851
730274,9999845268421
730262,9999845201620
729998,9999844818993
728053,9999844941215
728042,9999844894251
727085,9999844127263
727027,9999844128263
726699,9999841648263
726678,9999841626048
726666,9999841580888
726462,9999841473201
726457,9999841558906
726456,9999841644058
726450,9999841728926
726446,9999841813159
726444,9999841896929
726444,9999841896929
726438,9999842063430
726438,9999842063430
726438,9999842063430
726437,9999842309194
726407,9999842389674
726404,9999842572108
726400,9999844037400
726396,9999844136335
726393,9999844216286
726393,9999844216286
726393,9999844216286
726327,9999844430090
726312,9999844344248
726261,9999842692448
726259,9999842134121
726056,9999841969136
726035,9999841944136
726019,9999841038513
725957,9999841038413
725917,9999840970539
725853,9999840605735
725508,9999840401064
725497,9999840151432
725350,9999840090171
725217,9999839976749
724506,9999839597808
723479,9999839597908
723411,9999839471276
723366,9999839214943
722272,9999839138160
722255,9999839106891
721700,9999838980243
721578,9999840980243
718586,9999841140243
718176,9999839556547
718164,9999839396463
718131,9999839264297
718101,9999838413987
718099,9999801259343
717915,9999800489033
717887,9999837643677
717887,9999837643677
717864,9999837878516
717861,9999837969930
717768,9999838049580
717766,9999838128853
717766,9999838128853
717493,9999838359020
717087,9999838713803
716835,9999838827830
716752,9999838343586
716729,9999838172018
716569,9999838177018
716525,9999838104305
716523,9999838198647
716519,9999838362154
716471,9999838765309
716442,9999840362754
716440,9999840383503
716437,9999840397893
716435,9999840473768
716433,9999840556283
716431,9999840576928
716429,9999840597941
716427,9999840749794
716425,9999840775337
716422,9999840863555
716419,9999840945185
716416,9999841026748
716413,9999841107829
716411,9999841136840
716403,9999841287507
716398,9999841338318
716381,9999841488015
716379,9999841637544
716376,9999841707649
716371,9999841786536
716332,9999841843879
716129,9999846343879
716125,9999846420919
716123,9999846440651
716119,9999846535558
716117,9999846564431
716115,9999846635225
716113,9999846670340
716111,9999846817013
716107,9999846893288
716104,9999846926546
716104,9999846926546
716101,9999847077923
716098,9999847119721
716098,9999847119721
716092,9999847269632
716092,9999847269632
716087,9999847418194
716018,9999847470000
716008,9999847080576
715929,9999846961542
715918,9999846796928
715912,9999845276928
715909,9999845171766
715845,9999844653456
715843,9999844590094
715772,9999843922852
715769,9999843848928
715723,9999843848929
715682,9999843773663
715679,9999843662148
715567,9999843586566
715561,9999843510860
715557,9999843453716
715529,9999843340156
715526,9999843264312
715523,9999843188385
715516,9999843112516
715395,9999843036525
715371,9999843016669
715346,9999842883112
715255,9999842806897
715238,9999842745359
715236,9999842629337
714970,9999840996136
714911,9999842516136
714904,9999842591882
714904,9999842591882
714892,9999842742637
714888,9999842762322
714885,9999842836006
714879,9999842898939
714875,9999843100914
714872,9999843149637
714860,9999843181860
714853,9999843223512
714851,9999843286367
714821,9999843360964
714800,9999843480943
714792,9999843540973
714779,9999843587264
714777,9999843663974
714437,9999843737794
714375,9999843765376
714373,9999843491738
714370,9999841957638
714339,9999841598065
714321,9999841477160
714311,9999841176151
714306,9999841119476
714294,9999840531960
714288,9999840429401
714282,9999840326583
714275,9999840223507
714262,9999840120124
714217,9999840016399
714188,9999840676399
714181,9999843908299
713991,9999844408299
713914,9999843747658
713904,9999843670075
713902,9999843624633
713899,9999843194566
713888,9999843118124
713871,9999843041563
713790,9999842964883
713758,9999844564883
713754,9999845564883
713750,9999845584962
713748,9999846584962
713742,9999846623846
713738,9999846774232
713736,9999846825566
713732,9999846981757
713730,9999847039003
713721,9999847151176
713718,9999847176284
713716,9999847217438
713711,9999847328787
713711,9999847328787
713708,9999847412576
713697,9999847523087
713695,9999847584579
713690,9999847694382
713687,9999847764993
713675,9999847873996
713673,9999847913472
713669,9999848021769
713669,9999848021769
713667,9999848103297
713663,9999848210921
713661,9999848247605
713641,9999848354546
713641,9999848354546
713629,9999848463465
713629,9999848463465
713623,9999848543884
713619,9999848638691
713619,9999848638691
713617,9999848727671
713613,9999848833070
713610,9999848918430
713599,9999849023089
713599,9999849023089
713593,9999849202834
713593,9999849202834
713591,9999849275361
713587,9999849378709
713585,9999849441114
713582,9999849543682
713581,9999849597669
713579,9999849741429
713579,9999849741429
713573,9999849919676
713573,9999849919676
713569,9999850094783
713569,9999850094783
713563,9999850269780
713561,9999850290102
713555,9999850390457
713537,9999850434018
713533,9999850475826
713531,9999850511617
713531,9999850511617
713519,9999850592096
713512,9999850670868
713512,9999850670868
713501,9999850842540
713499,9999850866165
713388,9999850884974
713388,9999850884974
713388,9999850884974
713388,9999850884974
713388,9999850884974
713387,9999851252534
713384,9999851326046
713382,9999851423753
713378,9999851461081
713378,9999851461081
713364,9999851654866
713291,9999852424866
713267,9999852568313
713264,9999852617402
713264,9999852617402
713264,9999852617402
713262,9999852905125
713260,9999852999535
713241,9999853093181
713186,9999853770084
713134,9999854369851
713130,9999854401020
713128,9999854478070
713106,9999854992544
713098,9999857492544
713098,9999857492544
713096,9999857551222
713096,9999857551222
713075,9999857678051
713044,9999857720499
713032,9999857784049
712928,9999858005248
712671,9999858026197
712650,9999858028337
712645,9999858114555
712638,9999858134178
712638,9999858134178
712636,9999858204340
712625,9999858289965
712625,9999858289965
712623,9999858376936
712617,9999858462008
712609,9999858511792
712607,9999858544985
712605,9999858629588
712599,9999858751847
712599,9999858751847
712593,9999858832268
712593,9999858832268
712591,9999858989879
712589,9999859043578
712587,9999859127615
712583,9999859260887
712580,9999859299950
712567,9999859438360
712566,9999859474850
712561,9999859607504
712559,9999859633262
712553,9999859771987
712553,9999859771987
712547,9999859929653
712547,9999859929653
712541,9999860080923
712535,9999860212015
712529,9999860343068
712501,9999860361637
712465,9999860391782
712432,9999860416782
712425,9999860614180
712419,9999861063362
711842,9999861064955
711842,9999861064955
711842,9999861064955
711842,9999861064955
711836,9999861365200
711829,9999862275459
711817,9999863179789
711817,9999863179789
711812,9999863180279
711812,9999863180279
711804,9999864078695
711792,9999864971149
711785,9999865362776
701799,9999865607518
701787,9999865574515
701787,9999865574515
698158,9999865459786
698158,9999865459786
693307,9999861264054
691511,9999861229054
691477,9999861137585
691390,9999860851972
689383,9999860841972
689318,9999860657874
689192,9999860200928
688958,9999859901124
688899,9999859492871
688730,9999859242462
688728,9999858953063
688698,9999858911693
688166,9999858790939
688102,9999858682780
688009,9999858475031
684501,9999858419997
684421,9999858401454
684420,9999858379294
684377,9999858344794
684359,9999858194794
684036,9999857084005
683330,9999856761486
683277,9999856723207
683276,9999856665890
680995,9999856211764
679171,9999856211664
679020,9999855568603
679007,9999855772682
679000,9999856719689
678994,9999857660491
678988,9999858595179
677986,9999859111297
675966,9999859070841
675915,9999858991007
675911,9999858965148
673791,9999858790489
673766,9999858702500
673745,9999858530981
673720,9999858337783
673473,9999858236586
673272,9999858207433
673180,9999857658930
672906,9999857403995
672439,9999856267382
672436,9999856290682
672423,9999856351674
672416,9999856739761
672404,9999857680423
672386,9999858546079
672368,9999859027553
672352,9999859201130
672346,9999860125633
672338,9999861044082
670797,9999861622232
670732,9999861522005
669885,9999860985110
669845,9999860844214
669817,9999860707878
669571,9999859606693
669512,9999859229577
669499,9999859176884
669425,9999858600118
669242,9999857682187
668884,9999856371077
668657,9999855134625
668627,9999855058114
668518,9999853907736
668501,9999853842952
668441,9999853775270
668379,9999853472541
668349,9999853251074
668329,9999853198664
668321,9999853101705
668128,9999851782630
668023,9999853282630
667795,9999853283330
667751,9999853212405
667426,9999853212905
666865,9999853262905
666391,9999853263005
666381,9999853331073
666375,9999853399204
666357,9999853467410
666345,9999853535701
666333,9999853604175
666327,9999853628364
666321,9999853777964
666314,9999853927529
666270,9999853947027
666263,9999854015858
665992,9999854084587
665808,9999854284587
665802,9999854422874
665796,9999854462462
665792,9999854491781
665784,9999854552409
665771,9999854621655
665746,9999854769554
665739,9999854774554
665706,9999854822391
665374,9999855222391
663969,9999855186495
663955,9999855290495
663581,9999855306495
663059,9999854727701
662997,9999854695542
662983,9999854572462
662941,9999854061277
662783,9999853965837
662776,9999854118510
662763,9999854280174
662717,9999854303022
662694,9999854303922
662692,9999854455613
662688,9999854615613
662681,9999854767024
662644,9999854927041
662638,9999854994832
662631,9999855062690
662593,9999855130639
662574,9999855198628
662555,9999855275691
662543,9999855425400
662535,9999855574731
662523,9999855732335
662516,9999855883225
662350,9999855962592
662325,9999856021496
662225,9999856174696
662221,9999856284696
662145,9999856346599
662131,9999856406113
662127,9999856553544
662115,9999856614539
662075,9999856762856
662069,9999856972856
661389,9999857022856
661190,9999856949578
660653,9999856930070
660173,9999856163881
660154,9999856303070
660152,9999856372699
660136,9999856442413
660130,9999856509943
659689,9999857477374
659667,9999857417714
659447,9999857353600
659331,9999857456117
659249,9999857111628
659217,9999857002739
659160,9999856895512
658883,9999856842637
658880,9999856952906
658871,9999857042706
658852,9999857152453
658850,9999857231391
658843,9999857340380
658839,9999857449938
658830,9999857558921
658827,9999857450052
658819,9999857558921
658819,9999857558921
658656,9999857612624
658409,9999857542743
657882,9999856140156
657795,9999855339204
657780,9999855232549
657503,9999855113446
657359,9999854870524
657198,9999854875204
657180,9999854770246
656829,9999854733056
656687,9999854536398
656421,9999854407960
656143,9999854337500
656136,9999854315842
656050,9999854565842
655856,9999854429105
655530,9999854837105
655516,9999854928105
655306,9999854929105
654954,9999854865338
654686,9999854865438
654667,9999854892602
654663,9999854948176
653933,9999854973948
653573,9999854985948
652926,9999855285948
651985,9999855785948
651915,9999855564964
651892,9999855555997
651779,9999855533103
651739,9999855519265
651690,9999855487523
651558,9999855351022
651530,9999855328361
651487,9999855305693
651470,9999855295693
651434,9999855284637
651293,9999855284587
651107,9999855182771
650960,9999855172771
650893,9999855162304
650766,9999854994965
650697,9999856294965
650540,9999856313997
649902,9999856312597
649751,9999856305835
649702,9999856288537
649640,9999856264494
649627,9999856254494
649513,9999856223334
649016,9999856212390
648919,9999855852390
648594,9999855798057
648550,9999855807824
648540,9999855815714
648534,9999855833944
648467,9999855846443
648410,9999855857991
648403,9999855869530
648371,9999855875969
648365,9999855887461
648252,9999855894711
648240,9999855900133
648234,9999855911563
648144,9999855920072
648136,9999855926035
648134,9999855931383
648121,9999855940968
648113,9999855946312
648088,9999855953587
648082,9999855964953
648076,9999855976291
648070,9999855987601
648068,9999855998878
647900,9999856012487
647888,9999856021072
647882,9999856026491
647880,9999856037700
647870,9999856043951
647864,9999856055093
647858,9999856066205
647690,9999856078517
647646,9999856063469
647328,9999856059495
647285,9999856055188
647230,9999856046587
647176,9999856019058
647157,9999856010579
647075,9999855997818
646959,9999856247818
646917,9999856347818
646776,9999856167818
646773,9999856173025
646773,9999856173025
646761,9999856187923
646755,9999856196424
646749,9999856202925
646743,9999856208898
646737,9999856217342
646677,9999856225744
646643,9999855925744
646630,9999855915744
646614,9999855932113
646573,9999854132113
646566,9999854155113
645985,9999854165113
645860,9999854157013
645814,9999852657013
645727,9999852631622
645720,9999852581622
645626,9999852530016
644556,9999852545016
644479,9999852620016
643933,9999852650016
643927,9999855650016
643807,9999855660016
643588,9999855662016
643581,9999855628025
643573,9999855928025
642956,9999855949025
642866,9999856209025
642250,9999854709025
642233,9999854717023
642232,9999854770103
642074,9999854781882
642041,9999854773809
642029,9999854766192
641999,9999854759157
641984,9999854571575
641763,9999854588075
641645,9999854838075
641595,9999854823075
641526,9999854803075
641511,9999854812050
641504,9999854820995
641482,9999854833141
641427,9999854838719
641388,9999854813719
641248,9999854601088
640991,9999854620091
640924,9999854600091
640740,9999854520091
640697,9999854459327
640696,9999859459327
640659,9999859430327
640609,9999859460327
640594,9999859489327
640523,9999859484461
640401,9999859462622
640383,9999859512622
640331,9999859475167
640253,9999859427081
640095,9999859423091
640083,9999859435336
640075,9999859322099
640069,9999859331743
640063,9999859341901
640056,9999859347138
640037,9999859359139
640030,9999859369184
640018,9999859379226
640015,9999859389235
640011,9999859402856
640005,9999859412817
639736,9999859422412
639514,9999859416241
639437,9999859423462
639418,9999859434342
639405,9999859441611
639393,9999859446296
639385,9999859456173
639379,9999859462143
639301,9999859471585
639230,9999859323085
639053,9999859329253
639036,9999859335476
639021,9999859347200
639008,9999859356757
638819,9999859362258
638742,9999859346104
638699,9999859328745
638669,9999859318508
638668,9999859404219
638344,9999859559219
638311,9999859309219
638263,9999859297097
638245,9999859283723
638191,9999859085824
638126,9999859055824
638097,9999899055824
638066,9999899004824
637937,9999898985120
637816,9999899235120
637809,9999899205120
637796,9999899191917
637779,9999899174029
637766,9999899163194
637724,9999899157547
637560,9999899103008
637466,9999899095140
637421,9999899069132
637396,9999899046663
637215,9999899040168
637020,9999899060168
636931,9999898999781
636567,9999899011781
636486,9999898981781
636436,9999899009781
636297,9999898979781
636267,9999898469781
636222,9999898449781
636200,9999899049781
636159,9999898549781
636102,9999897272300
636094,9999897207377
636019,9999897215732
635998,9999897225756
635989,9999897232447
635986,9999797232447
635961,9999797238820
635921,9999797253674
635902,9999797261253
635898,9999797271392
635892,9999787771392
635878,9999787778852
635872,9999787788981
635865,9999787802035
635853,9999787812114
635845,9999787825308
635823,9999787838483
635817,9999787847485
635811,9999787856967
635805,9999787870062
635787,9999787879696
635781,9999787893370
635775,9999787339370
635711,9999787356259
635708,9999787364124
635699,9999787344124
635692,9999787357077
635686,9999787369992
635521,9999787386320
635514,9999787400218
635506,9999787440218
635347,9999787409641
635334,9999787474541
635236,9999787462669
635190,9999787458311
635143,9999787417190
635071,9999787365670
635051,9999787345777
635027,9999787315777
634679,9999787299960
634661,9999786899960
634568,9999786892925
634414,9999786895925
634408,9999786907500
634396,9999786921115
634395,9999786457664
634394,9999786518548
634127,9999786533105
634068,9999786515490
634016,9999785870490
633960,9999785860490
633899,9999785846923
633855,9999785880614
633706,9999786280614
633638,9999796280614
633636,9999796211745
633584,9999796045492
633576,9999794845492
633460,9999794809678
633391,9999794727771
633336,9999794709852
633256,9999794588923
632810,9999794568923
632794,9999794432434
632793,9999791932434
632786,9999785932434
632663,9999781932434
