height,erg_balance_nano
1644700,1777028834952825
1644700,1777028834952825
1644698,1771726468445397
1644697,1767756858710397
1644697,1767756858710397
1644345,1759817639240397
1644332,1758905447120397
1644322,1759628948045570
1644318,1761232387393570
1644316,1761258426565781
1644315,1761286479906634
1644315,1761286479906634
1644314,1762992239046596
1644312,1763020308500798
1644302,1763203001653348
1644301,1767267671955694
1644298,1771330148520694
1644298,1771330148520694
1644293,1777342613836894
1644286,1780448614597666
1644275,1780405774663897
1644261,1780362934936146
1644249,1780316015015674
1644238,1780275215248269
1644226,1780234415418928
1644218,1780193615514360
1644215,1779156708642060
1644205,1779111828674652
1644203,1778100806502492
1644202,1774151501142492
1644189,1774110701215116
1644158,1774067861221946
1644145,1774027061303441
1643897,1773237826839881
1643659,1773488467343585
1643658,1773516504984307
1643653,1773566587936042
1643652,1773780998042194
1643650,1773811055748701
1643649,1773835107773109
1643647,1773871200457725
1643645,1773907307790346
1643639,1774222781876616
1643593,1774590067957333
1643588,1774690605855682
1643313,1774811663295682
1643313,1774811663295682
1643313,1774811663295682
1643288,1780612173623882
1643196,1782052295354945
1643092,1782235236854945
1643089,1779234415918745
1642903,1778515614624725
1642773,1778440135802962
1642770,1778417701631128
1642750,1778262669406897
1642748,1778232070969799
1642746,1778201472532701
1642741,1777893432630997
1642734,1777781235818037
1642720,1777681289775981
1642718,1777658851001608
1642701,1777636412227235
1642698,1777613975551244
1642683,1777591538875253
1642682,1777560939794337
1642676,1777259020525001
1642673,1777108065685967
1642648,1777016270521349
1642646,1776693951490857
1642643,1776287996066780
1642640,1776261484083921
1642637,1776234972101062
1642633,1775924897171101
1642627,1775647460170105
1642617,1775627065821903
1642608,1775388390115132
1642606,1775365952492548
1642605,1775343514869964
1642603,1775321077519215
1642557,1775298640168466
1642493,1775000804709343
1642466,1774853931356543
1642463,1774829453363791
1642458,1774798854450508
1642457,1774774376480760
1642394,1774749898511012
1642316,1774370459136115
1642314,1774303139353315
1642313,1774235819570515
1642312,1774168499787715
1642310,1773827820003573
1642297,1773564669888353
1642263,1773395352955249
1641930,1773252556065148
1641762,1772487052894048
1641501,1772450332994159
1641416,1768714063814159
1641407,1768699162133339
1641395,1768550159900939
1641263,1768407360558872
1641253,1767792550607155
1641160,1767830610923517
1641134,1766025586079517
1641134,1766025586079517
1641134,1766025586079517
1641105,1754758420514517
1641080,1753988870681301
1641038,1753229568467601
1640978,1752913368877070
1640883,1752788929056560
1640865,1752762410980021
1640863,1752802470473098
1640851,1752578075718869
1640727,1752416927924153
1640607,1750888706539463
1640578,1749371101419527
1640470,1749413165530174
1640465,1749391465570774
1640462,1749366635833174
1640450,1747814812933174
1640295,1747504628893174
1640284,1747953038226718
1640216,1746391612250608
1640161,1744064645960608
1640160,1744044252772740
1640155,1743670938795126
1640084,1743564861829088
1639774,1740295706637868
1639764,1745827926523909
1639763,1745853963622096
1639762,1745878001843122
1639760,1745926095516874
1639759,1745891415764308
1639748,1745943541655780
1639742,1746388420211188
1639741,1746341500422586
1639739,1746967594111660
1639738,1746995642605013
1639737,1747017683138321
1639735,1747043740324804
1639733,1747073814164461
1639724,1747133995883208
1639673,1747218266592808
1639405,1743853351464808
1639402,1743883388346236
1639400,1743907421019826
1639389,1744140111797470
1639383,1744190188443561
1639382,1744220228680748
1639379,1744240260767449
1639375,1744268301704126
1639328,1744470852893308
1638961,1744617801443308
1638961,1744617801443308
1638958,1749086479785764
1638955,1751935037634712
1638955,1751935037634712
1638955,1751935037634712
1638952,1760406010154179
1638932,1763393390206339
1638236,1764956153870339
1638228,1762098480040139
1638228,1762098480040139
1638228,1762098480040139
1638225,1751613852712139
1638225,1751613852712139
1638205,1748618244904139
1638080,1748285727230226
1638063,1748317761886405
1638050,1748013813349049
1638036,1747981173591251
1637998,1747787380758926
1637974,1747756786788769
1637894,1747732312835125
1637893,1747699673552591
1637890,1747667034270057
1637884,1747634394987523
1637841,1747599716286970
1637820,1743804697799770
1637812,1743578263215661
1637769,1743551751263353
1637751,1743531356623209
1637744,1743506880905875
1637734,1743241686447721
1637731,1742937726598429
1637728,1742913253861637
1637726,1742888781124845
1637713,1742688869070898
1637711,1742646029994447
1637708,1742603190917996
1637689,1742340032172548
1637682,1742003435392811
1637680,1741313921971828
1637678,1741283322903072
1637672,1740969164086272
1637670,1740948769493582
1637668,1740928374900892
1637662,1740591785195060
1637660,1740167465338348
1637658,1740098105485373
1637657,1740028745632398
1637656,1739959385779423
1637543,1739890025926448
1637365,1739714586370765
1636322,1740067596874765
1636148,1741680452258765
1636143,1743342601936765
1636005,1743102719968765
1635998,1744749409166765
1635995,1744775084984004
1635960,1747265924149566
1635954,1747315997057142
1635953,1747338029178605
1635950,1747364074647530
1635948,1747388121700641
1635946,1747410170337937
1635944,1747440243439433
1635943,1747472331323127
1635937,1747649021116045
1635885,1747675058401411
1635884,1747705094644753
1635883,1747731135760413
1635882,1747765199480649
1635852,1747927673397919
1634981,1748146183973037
1634977,1748212342480221
1634976,1748246444183470
1634756,1748515739379758
1634005,1748514227060744
1633996,1750861962189880
1633796,1751158364849746
1633706,1752166808826622
1633697,1752421180286005
1633693,1752471267116204
1633681,1752497304533944
1633662,1752705772860196
1633614,1752757843199570
1633442,1752817932814533
1633364,1752774915383493
1633344,1753031293973844
1633102,1753076374889556
1633019,1753100696419953
1632860,1756173521078947
1632859,1753337371892373
1632772,1753304732711113
1632589,1753518531748086
1632557,1754806932998607
1632556,1754828966341920
1632555,1754855012630922
1632554,1754879060018675
1632553,1754909134396558
1632540,1755335369801517
1632517,1755461580390574
1632456,1756363157120647
1632419,1756252997159433
1632348,1757950033808433
1632346,1757984079022237
1632345,1758246871952237
1632343,1758268917756255
1632341,1758294977634983
1632340,1758333079737841
1632338,1758363122923225
1632326,1758591697284291
1632319,1758631733326335
1632309,1758782393599693
1632307,1758810438821339
1632303,1760154334663576
1632018,1759621290823576
1632005,1759659337542973
1632004,1759620577648319
1631989,1760201427751097
1631867,1760168787973304
1631841,1760138187977358
1631603,1760052508011735
1631522,1758554013021166
1631513,1758906724395234
1631510,1759141024918663
1631508,1759165065488396
1631507,1759187106644409
1631506,1759213162496226
1631505,1759237218934322
1631504,1759259275958698
1631503,1759289362374681
1631502,1759536496257863
1631500,1759566530715061
1631498,1759590564597215
1631496,1759622620300744
1631494,1759644664518541
1631453,1759925696713469
1631451,1763083732209469
1631440,1769958775484261
1631435,1777409335669150
1631431,1782100677623435
1631415,1781745953794235
1631408,1781902398810854
1631407,1781837118897812
1631404,1782256272709980
1631394,1782390327512605
1631392,1782347487569884
1631390,1782377538853502
1631378,1782592229990644
1631367,1782551429997888
1631331,1782504510007581
1631326,1781505519159223
1631324,1781474919320088
1631323,1781444319480953
1631320,1779581799694807
1631319,1779555288425520
1631319,1779555288425520
1631317,1778012853565347
1631316,1777986342296060
1631316,1777986342296060
1631315,1775262543673482
1631313,1774371072460207
1631311,1772632294923007
1631308,1770034909037938
1631305,1769779910150595
1631302,1766791211822595
1631299,1765447564693258
1631296,1765410844787739
1631291,1764411863019711
1631289,1761452240118111
1631289,1761452240118111
1631289,1761452240118111
1631285,1759801181216794
1631283,1758096070299394
1631277,1757251513360998
1631269,1757212753442051
1631268,1751831749919051
1631177,1747219461185051
1630711,1747186821326481
1630392,1747150101439542
1630386,1747183688096620
1630333,1746872645641960
1630216,1746913000961162
1630214,1747434359001061
1630212,1747484432459820
1630211,1747514490760490
1630204,1747839868664519
1630201,1748150763835059
1630197,1748326893892631
1630192,1748842324003523
1630191,1748872365292343
1630185,1749189417942470
1629891,1749437922860538
1629889,1750087300186246
1629888,1750119341421556
1629887,1751667061583554
1629825,1752299170259347
1629819,1752154332125636
1629818,1752129858996098
1629816,1752105385866560
1629814,1752080912737022
1629813,1752058477775468
1629811,1752036042813914
1629809,1751919770116253
1629807,1751889176658243
1629805,1751858583200233
1629803,1751827989742223
1629802,1751799437145498
1629800,1751770884548773
1629798,1751105851859154
1629796,1750606053445029
1629796,1750606053445029
1629792,1748076460576789
1629791,1748054022975303
1629789,1747588906240785
1629786,1747272706860048
1629785,1746774953969522
1629783,1746303721179811
1629781,1746279248963230
1629777,1745391856841925
1629713,1744257622575407
1629691,1744102582588702
1629645,1743906282822478
1629600,1743873643125026
1629574,1743838963318643
1629533,1743804283435420
1629531,1744428860147993
1629529,1744398260227670
1629433,1744605063137555
1629432,1744633101870378
1629431,1744657141042406
1629430,1744685193710981
1629423,1744745340416182
1629299,1744785376842802
1629186,1745076032216482
1629061,1745290311143554
1629050,1745316344985556
1629045,1745344377536547
1629031,1745374419442382
1629027,1745659207013776
1629020,1745799994009746
1629016,1746315743566915
1629012,1746367829573176
1628994,1746452038260164
1628946,1746612262451859
1628801,1747015787888859
1628775,1747421887972059
1627845,1747422009754686
1627336,1749130362537186
1627304,1749099768246310
1627297,1749046732000637
1627263,1748969212129036
1627253,1748718297912436
1627146,1748695864626260
1627145,1748669352473708
1627143,1748642839804506
1627141,1748616327135304
1627140,1748589814466102
1627134,1747871739454270
1627119,1747657542727512
1626645,1746259928341116
1626454,1745260933527973
1626238,1745260613421373
1625421,1745257405123573
1625390,1744967726634020
1625380,1744480167335824
1625378,1744449569676700
1625376,1744418972017576
1625340,1744388374358452
1625256,1744361857264542
1625216,1742926497562662
1625214,1742891824533163
1625189,1742857151503664
1625187,1742830638139189
1625185,1742804124774714
1625184,1742779651201043
1625177,1742755177627372
1625119,1742547104155989
1625117,1742526704570003
1625115,1742485905398031
1625109,1742445106226059
1625070,1742408388498171
1625068,1742343115373509
1625066,1742277842248847
1625064,1741951448961571
1625062,1741926970898080
1624787,1741824972016821
1624775,1741824830123918
1624726,1741826189777094
1624380,1741724189814512
1624339,1717839067231552
1623976,1711536589231552
1623960,1711522629908594
1623646,1711800181677888
1623320,1711769581767286
1623280,1710297790448986
1623278,1710269231460826
1623277,1710240672472666
1623275,1710212113484506
1623261,1710183554496346
1623248,1708716698759146
1623140,1708653461696167
1623138,1708612668914738
1623137,1708571876133309
1623109,1708531083351880
1622820,1708505817208810
1622806,1708483383507506
1622804,1708460948061730
1622801,1708436473494218
1622800,1708411998926706
