snapped_at,price,market_cap,total_volume
2025-05-26 00:00:00 UTC,0.8410749122676474,68023897.62264246,257089.05162904275
2025-05-27 00:00:00 UTC,0.8472218696460658,68553058.19801697,187468.0801146436
2025-05-28 00:00:00 UTC,0.8831108204314486,71442820.18026033,317248.0573823091
2025-05-29 00:00:00 UTC,0.8660199849307535,70053478.23421635,216430.48117377906
2025-05-30 00:00:00 UTC,0.9037646709373615,73132737.12737855,381383.2643762297
2025-05-31 00:00:00 UTC,0.9898794917856011,80112228.89463827,577970.5162139329
2025-06-01 00:00:00 UTC,0.9277775561191645,75075623.52214414,191167.9211796863
2025-06-02 00:00:00 UTC,0.925021570335306,74885809.69982506,178873.58014328603
2025-06-03 00:00:00 UTC,0.9157408258013768,74122189.34492281,196334.87091322176
2025-06-04 00:00:00 UTC,0.9165902603391309,74193083.98159094,145431.4442001348
2025-06-05 00:00:00 UTC,0.8824974247908246,71572643.55272844,176843.15833055807
2025-06-06 00:00:00 UTC,0.8594340455095643,69610558.37649211,244144.57366092555
2025-06-07 00:00:00 UTC,0.880951705400978,71333686.47711289,191452.6386860948
2025-06-08 00:00:00 UTC,0.8864201859881161,71821449.06827173,158715.53772131377
2025-06-09 00:00:00 UTC,0.9008495151431721,73001678.3302844,170274.2404370373
2025-06-10 00:00:00 UTC,0.9315720430684472,75496528.22634801,208076.48294288525
2025-06-11 00:00:00 UTC,0.9432511071793714,76435520.88313459,166306.54047964088
2025-06-12 00:00:00 UTC,0.9083689293852539,73618275.28577478,198059.5339734615
2025-06-13 00:00:00 UTC,0.8573761702791528,69507936.74741092,185060.0427080924
2025-06-14 00:00:00 UTC,0.8343739248922573,67652094.17449418,285677.2280721629
2025-06-15 00:00:00 UTC,0.8306933079199382,67668544.40589991,170740.6896228137
2025-06-16 00:00:00 UTC,0.8504674316174022,68961465.0598726,158646.22552248897
2025-06-17 00:00:00 UTC,0.8566554930312684,69504294.30650946,182248.95683551324
2025-06-18 00:00:00 UTC,0.8110114501498028,65809843.063342646,250303.12636263267
2025-06-19 00:00:00 UTC,0.771690532618852,62611434.520588815,312062.4043747315
2025-06-20 00:00:00 UTC,0.7673250885709209,62294991.66245348,262066.51913132553
2025-06-21 00:00:00 UTC,0.7474835393753473,60669425.54865101,283824.11979131575
2025-06-22 00:00:00 UTC,0.7401085409042293,60056074.64237759,202610.36267711807
2025-06-23 00:00:00 UTC,0.7010243558931243,56883186.17375579,266126.47256799974
2025-06-24 00:00:00 UTC,0.7277933897514186,59082602.991173,288082.3472823051
2025-06-25 00:00:00 UTC,0.8231608017309137,66839724.45936183,440481.1838052736
2025-06-26 00:00:00 UTC,0.934235994712449,75873744.12644522,974765.9923528958
2025-06-27 00:00:00 UTC,0.8672119301794229,70144988.73422772,319883.9154545062
2025-06-28 00:00:00 UTC,0.8375586370282717,68220570.96357952,277212.09703603305
2025-06-29 00:00:00 UTC,0.9548396429389615,77618464.4449902,410683.6284285605
2025-06-30 00:00:00 UTC,0.9685295111712076,78702036.03599752,261330.2959787089
2025-07-01 00:00:00 UTC,0.9381897471803935,76240387.37652649,319088.85583814594
2025-07-02 00:00:00 UTC,0.8539412567763889,69403620.49381115,295383.66131600353
2025-07-03 00:00:00 UTC,0.958195620934847,77935073.07452032,420272.134216485
2025-07-04 00:00:00 UTC,0.9560792264510097,77725068.84578516,367107.3263275777
2025-07-05 00:00:00 UTC,0.9141103569307729,74308448.41617095,215678.77961927463
2025-07-06 00:00:00 UTC,0.8976264853174648,72992682.7752614,189392.7529138533
2025-07-07 00:00:00 UTC,0.9385697267118005,76327916.18449193,229716.49529925495
2025-07-08 00:00:00 UTC,0.9311242000662651,75749337.18274002,219153.92020492375
2025-07-09 00:00:00 UTC,0.9426789870059176,76750199.66051643,260605.04295481092
2025-07-10 00:00:00 UTC,0.944193541388694,76810823.36052947,273746.7873643104
2025-07-11 00:00:00 UTC,0.9828046288235583,79935752.6566532,318077.60843414016
2025-07-12 00:00:00 UTC,0.9781216759826018,79588478.62441595,459014.1271168522
